dao_id,proposal_id,proposal_title,created,protocol,category_cluster,forum_url,id,post_count,views,reply_count,like_count,forum_created,forum_bumped,forum_url_from
arbitrumfoundation.eth,0x03e61c8225487f2ff6305c91ce37af31853e6c09f557ad6c10db188d21e85f24,TIDE STIP Proposal - Round 1,10/5/23 20:39,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/tide-final-stip-round-1/17314,17314,17,1782,5,16,2023-09-27T12:25:26.529Z,2023-12-18T09:28:17.005Z,snapshot
arbitrumfoundation.eth,0x4ed98bf0a5018d9ff80780d97d76a7fe9ba11c6c9cd01ab336936d9f400f3087,Timeswap STIP Proposal - Round 1,10/5/23 20:59,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/timeswap-final-stip-round-1/17344,17344,26,2699,6,71,2023-09-27T14:45:52.680Z,2023-10-12T16:43:04.002Z,snapshot
arbitrumfoundation.eth,0x7c3c3c7386961fe79dea98e8acef576a57b234e53d14e21b1b8bb51baed5e8a4,Trader Joe STIP Proposal - Round 1,10/5/23 20:39,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/trader-joe-final-stip-round-1/17013,17013,40,5071,7,95,2023-09-25T20:08:02.061Z,2023-10-25T20:51:05.502Z,snapshot
arbitrumfoundation.eth,0xad923a4ff0ea227bd9e8693b64125a945ad27d7ccd8ae9e5ecf79b76f9b4a52a,Umami STIP Proposal - Round 1,10/5/23 20:44,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/umami-finance-final-stip-round-1/17203,17203,36,3273,7,73,2023-09-26T22:06:27.386Z,2024-01-17T06:55:10.097Z,snapshot
arbitrumfoundation.eth,0x76ff3c3e1750cfbe34dd62ed22c0c126168963d6acce2217acc4bcc7e9e623b7,UniDex STIP Proposal - Round 1,10/5/23 21:20,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/unidex-final-stip-round-1/17543,17543,34,3375,10,146,2023-09-28T02:58:47.746Z,2023-10-13T00:03:21.033Z,snapshot
arbitrumfoundation.eth,0x40604b0134f09996041ae087308a5d67ef601943d5f9e556eb5a6c7363c9563e,unshETH STIP Proposal - Round 1,10/5/23 20:31,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/unsheth-final-stip-round-1/17537,17537,28,2535,5,37,2023-09-28T02:46:26.158Z,2023-10-12T13:46:19.014Z,snapshot
arbitrumfoundation.eth,0xe2302872975225deced5b5d35f6e520740f59dc65c8d78a234121a0a1e1efcc2,Vaultka STIP Proposal - Round 1,10/5/23 20:57,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/vaultka-final-stip-round-1/17289,17289,24,2438,10,13,2023-09-27T10:14:34.976Z,2023-10-13T00:02:24.439Z,snapshot
arbitrumfoundation.eth,0x4b9b9a636554d52a2b925f6aa40eb7ad626181a63f9d0a62c4a0537302d53d87,Vela Exchange STIP Proposal - Round 1,10/5/23 20:49,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/vela-exchange-final-stip-round-1/17280,17280,31,2712,7,82,2023-09-27T09:43:28.443Z,2023-10-11T21:33:08.993Z,snapshot
arbitrumfoundation.eth,0x2012049c10ea411c7fcb99d0aacf7348084313e7b78c2170ffb5d93542175319,Vertex Protocol STIP Proposal - Round 1,10/5/23 21:00,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/vertex-protocol-final-stip-round-1/17435,17435,71,5585,40,175,2023-09-27T20:51:04.019Z,2023-10-13T13:07:55.126Z,snapshot
arbitrumfoundation.eth,0xa5cd3d931a2884bd6aa6763699b2c52c6bb5129eefb0d33d930491d6375294f0,Webacy STIP Proposal - Round 1,10/5/23 20:44,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/webacy-final-stip-round-1/17121,17121,25,1816,8,17,2023-09-26T14:05:54.592Z,2023-10-12T15:41:24.004Z,snapshot
arbitrumfoundation.eth,0x44e5dfaa684ea711bb8cfaef43845b917044dc920e7a1c78d8afed201a416f52,WINR Protocol STIP Proposal - Round 1,10/5/23 20:28,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/winr-protocol-final-stip-round-1/16755,16755,38,3881,16,78,2023-09-22T15:14:53.124Z,2023-10-12T22:28:04.012Z,snapshot
arbitrumfoundation.eth,0x540cbc97de29a2d5888ba227be5d97b1c4992bb1b2547ccbfedfacc3a3c6bce0,Wombat Exchange STIP Proposal - Round 1,10/5/23 21:02,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/wombat-exchange-final-stip-round-1/17039,17039,27,2042,7,32,2023-09-26T01:10:53.159Z,2023-10-12T21:50:51.884Z,snapshot
arbitrumfoundation.eth,0x64ae7b7e4670f045588f81fcd4f35822aebaa02c3b4bc459696e55ed73cb5536,Wombex Finance STIP Proposal - Round 1,10/5/23 20:52,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/wombex-finance-final-stip-round-1/17454,17454,9,1359,2,0,2023-09-27T21:28:38.301Z,2023-10-12T10:46:45.709Z,snapshot
arbitrumfoundation.eth,0x8e7ef50a5d0e27635db8d82bae9d0f9e991ca5188b3411ee62814559ad5f7aaa,WOOFi STIP Proposal - Round 1,10/5/23 20:57,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/woofi-final-stip-round-1/17043,17043,25,3107,5,41,2023-09-26T02:05:35.413Z,2023-10-12T23:50:36.060Z,snapshot
arbitrumfoundation.eth,0x0aca1e2dd1d7ac5f6b687fe68fc8ed11affbb0ea261511736cc50498d55006a2,Wormhole STIP Proposal - Round 1,10/5/23 20:54,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/wormhole-final-stip-round-1/16617,16617,26,12230,6,64,2023-09-21T00:57:20.235Z,2024-02-10T17:29:07.381Z,snapshot
arbitrumfoundation.eth,0x355c0fe72c7fccaaf4eb41562a5ec25e3ca9f5afb392ca1d8c1a65a41c82044d,XY STIP Proposal - Round 1,10/5/23 20:34,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/xy-finance-final-stip-round-1/17306,17306,9,1373,1,5,2023-09-27T11:44:33.254Z,2023-10-11T21:42:42.927Z,snapshot
arbitrumfoundation.eth,0x1a2036dbf130685400071d8079a1b77c133f882d57d2121c027f490d6825a78c,ZKasino STIP Proposal - Round 1,10/5/23 21:00,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/zkasino-final-stip-round-1/17408,17408,26,2169,15,23,2023-09-27T18:56:05.291Z,2023-10-13T16:13:08.906Z,snapshot
uniswapgovernance.eth,0xd2d3a01ed6e4b0c080073d4510f545a51db224ff6e57babb9454640cc5e1ddfd,[Temp Check] Mobilizing the Uniswap Treasury,3/26/24 12:18,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/mobilizing-the-uniswap-treasury/23397,23397,28,4752,12,64,2024-03-19T00:18:28.246Z,2024-07-20T14:49:29.021Z,snapshot
uniswapgovernance.eth,0x6ded62e81a99ac1c6e9539aa79f5c15d0abaf6d41ae9f862d3e43d0b95139cda,[TEMP CHECK]- Revised - Uniswap Onboarding Package - OKX Chain,8/8/24 18:57,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/rfc-deploy-uniswap-v3-on-x-layer/24307,24307,30,540,11,39,2024-07-24T06:33:35.702Z,2024-08-23T13:21:29.703Z,snapshot
uniswapgovernance.eth,0xfd3d3807bd2a6eda1327c311b83de235061d39ff1bdfb616c9f9b0d367c3ac2c,Optimism-Uniswap LM Program: Update to LM Managers,1/9/23 23:10,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/rfc-phase-2-optimism-uniswap-protocol-liquidity-mining-program/19803,19803,11,5865,3,32,2022-12-16T19:55:44.069Z,2023-01-13T23:36:22.172Z,snapshot
uniswapgovernance.eth,0xf17f3ca6b3d1aa6d8061a733fc0d627558159e0057f76ddfe056ea492cf56163,DeFi Education Fund Temp Check,4/29/24 21:04,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/rfc-supporting-the-defi-education-fund/23631,23631,43,3706,18,105,2024-04-12T15:09:26.389Z,2024-08-19T19:42:33.023Z,snapshot
uniswapgovernance.eth,0x255d43357e17858f8664ffaaeaf7660bfd8be5f7dabc414edf98d3fadb3f1588,Optimism-Uniswap Protocol LM Program: Pool selection,10/14/22 9:46,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/rfc-the-optimism-uniswap-protocol-liquidity-mining-program/17820,17820,24,8249,11,54,2022-10-06T12:36:24.836Z,2023-03-20T06:13:50.315Z,snapshot
uniswapgovernance.eth,0x8db45283c71ed4f72e5834212a10963b1b4a53527a175472ba8cc4ecdeebc6a2,Optimism-Uniswap Protocol LM Program: Structure,10/14/22 9:42,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/rfc-the-optimism-uniswap-protocol-liquidity-mining-program/17820,17820,24,8249,11,54,2022-10-06T12:36:24.836Z,2023-03-20T06:13:50.315Z,snapshot
uniswapgovernance.eth,0xae0ff2f4cb4c1d292f7bf7c4c4bf7f4046be89518a0c7cbce65d658f2d36f20f,[Temp Check]: Complete initial funding of the UF,10/5/23 10:48,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temp-check-complete-initial-funding-of-the-uniswap-foundation/22020,22020,9,5707,3,40,2023-10-05T14:21:38.976Z,2023-10-16T08:18:54.452Z,snapshot
uniswapgovernance.eth,0x738fbd583c272b91322c4fae5d692387001445069398ce52b7cdc5c9a16105d6,[Temperature Check]: Invest in Ekubo Protocol,10/23/23 10:06,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-invest-in-ekubo-protocol/22146,22146,9,7287,0,33,2023-10-23T14:02:12.393Z,2023-10-29T12:42:42.928Z,snapshot
uniswapgovernance.eth,0x7f196c3444623a33ac147d1676d84e45d3c4c56a94baa85547b77d6fab82faab,[Temperature Check] Should the Uniswap community participate in the Protocol Guild Pilot?,6/2/22 11:29,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-should-the-uniswap-community-participate-in-the-protocol-guild-pilot/16904,16904,2,5550,0,5,2022-06-02T15:25:51.345Z,2022-06-06T20:19:02.142Z,snapshot
uniswapgovernance.eth,0x374d7f9ba673e65d6a85c3cfcc082fd3ad22ca5d8f9f44ac14e1d67154640d90,Uniswap DAO can help 80K UNI to Turkey to relief after the big earthquake disaster ,2/13/23 7:31,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/uniswap-dao-helps-turkiye-earthquake/20352,20352,14,4687,0,65,2023-02-08T10:43:54.086Z,2023-02-15T15:21:43.991Z,snapshot
uniswapgovernance.eth,QmU5sggJNTQmSQtxecdsAJxXn9fgSwYz1dXpSpDcgwAqqy,[Temp Check] Fund UNI Grants Program?,12/3/20 16:22,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/rfc-uniswap-grants-program-v0-1/9081,9081,36,19502,20,134,2020-12-03T16:49:13.098Z,2022-02-09T15:16:23.711Z,manual
uniswapgovernance.eth,QmUMGd8r249PEEbVkF8z7ftEyvRBhtFA3T3oHMxhSJcFJ9,Begin Uniswap Liquidity Program v0.1,7/29/21 5:48,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-begin-uniswap-liquidity-program-v0-1/13635,13635,10,4650,3,14,2021-07-29T09:10:36.819Z,2021-09-10T14:28:22.023Z,manual
uniswapgovernance.eth,0x1994d4598b81dbb511bc7068f65a12fdf0ddbf2b26f5b7313e087750c5f9c0b7,Temperature Check—Support izumi Finance as Uniswap V3 official partner of Liquidity Mining Platform,12/15/21 0:18,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-support-izumi-finance-as-the-official-uniswap-v3-liquidity-mining-platform/15573,15573,4,5084,2,9,2021-12-15T05:20:13.253Z,2021-12-21T05:05:35.612Z,manual
uniswapgovernance.eth,0x1bf2c3fb48e31f4e006ce6349967088fc726cbf1d1518eca60babfe44e9e2895,Should Uniswap provide Rage Trade with an additional use grant?,7/12/22 10:27,uniswap,Ecosystem Funding and Treasury Initiatives,Should Uniswap provide Rage Trade with an additional use grant?,,,,,,,,manual
uniswapgovernance.eth,0x4f42b3215c4028edd947dc69980a9b8ba837ffbe3d0caa60d999406d634c8e79,Temperature Check - Should Uniswap Provide Voltz with v3 Additional Use Grant?,1/18/22 13:40,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-should-uniswap-provide-voltz-with-v3-additional-use-grant/16012,16012,2,2901,0,8,2022-01-31T20:10:13.163Z,2022-02-07T10:54:35.160Z,manual
uniswapgovernance.eth,0x85a309c742abb3daf8e2d73a6c940c5315b3bf42ab8a8b22340d6e91cb3e8bde,Should Uniswap governance contribute funding to the Nomic Foundation?,3/2/22 6:54,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-should-uniswap-governance-contribute-funding-to-the-nomic-foundation/16354,16354,8,5408,3,18,2022-03-02T11:57:52.108Z,2022-03-07T15:36:03.354Z,manual
uniswapgovernance.eth,0x9238864aae86f3f7430670dab6c2b4afd793ddcdabe8e2dffe0964d41a3919aa,Temperature Check - Should Uniswap incentivize Liquidity on Optimism and Arbitrum?,11/8/21 8:48,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-should-uniswap-incentivize-liquidity-on-optimism-and-arbitrum/14804,14804,39,9712,22,65,2021-11-08T12:17:24.458Z,2022-02-04T23:36:40.037Z,manual
uniswapgovernance.eth,0x92a16fbf16e7b113700bb2a20b3ca1b71ce678c4b818983e7412eb059cff776a,Consensus Check - Should Uniswap governance contribute funding to the Nomic Foundation?,3/7/22 6:47,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-should-uniswap-governance-contribute-funding-to-the-nomic-foundation/16395,16395,6,2520,2,2,2022-03-07T11:48:51.504Z,2022-03-11T19:30:12.846Z,manual
uniswapgovernance.eth,0xbfeb7f3c4a3f1d4979b59129f9a78ee217183b0656a480612d261233fb3f8c62,Consensus Check -  Should Uniswap Provide Voltz with v3 Additional Use Grant,2/6/22 14:18,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/governance-proposal-should-uniswap-provide-voltz-with-v3-additional-use-grant/16276,16276,3,2965,0,8,2022-02-23T20:38:39.614Z,2022-03-03T10:43:16.404Z,manual
uniswapgovernance.eth,0xc1aec11c9ac5698920072a5de807284a56becbadfb7bef68b2618ad00e61547c,Consensus check - Should Uniswap incentivize liquidity on Optimism and Arbitrum? ,11/30/21 9:04,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-should-uniswap-incentivize-liquidity-on-optimism-and-arbitrum/15288,15288,19,8311,5,42,2021-11-30T11:36:03.518Z,2022-10-28T00:55:18.550Z,manual
uniswapgovernance.eth,0xcc41f669e5b4a92bc47b02d09847c1d4ba9ed4bd9c4dc0635190c974083482a6,Temperature Check - [Issue a Visa Card with Uniswap Logo ] ,10/21/23 15:23,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-issue-a-visa-card-with-uniswap-logo/22125,22125,19,2591,8,10,2023-10-20T11:48:20.312Z,2023-10-27T15:19:10.883Z,manual
uniswapgovernance.eth,0xe377d2b8e245404c42a6892be4232e017bf44b7fcc2e72426aa95ea5a4e01783,Temperature Check - Should Uniswap incentivize liquidity on Arbitrum and Optimism?,11/16/21 4:00,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-should-uniswap-incentivize-liquidity-on-optimism-and-arbitrum/14804?page=2,14804,39,9712,22,65,2021-11-08T12:17:24.458Z,2022-02-04T23:36:40.037Z,manual
uniswapgovernance.eth,0xfb9841f0cd2111b078ffbcc9efe5a0d552907ee290b0851c8d69350b26530ed0,Is uniswap supported to accelerate layer2?,11/26/21 1:53,uniswap,Ecosystem Funding and Treasury Initiatives,,,,,,,,,manual
uniswapgovernance.eth,Qma8KF8jTV3kwBFdjfwE9jvLpPYVMdY6RVS9pJZ6QGEur6,"Retroactive Airdrop For Proxy Contract Users (e.g. 1Inch, Dharma, Matcha, etc.)",9/22/20 5:30,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/retroactive-airdrop-excludes-proxy-contract-users-e-g-dharma-matcha-etc/1222?page=4,1222,221,38819,118,1470,2020-09-17T16:06:09.853Z,2021-11-08T12:07:31.090Z,manual
uniswapgovernance.eth,QmaKjvEAUL5RxoZeNQJKJZR8rHxiE6XNzzVrm1oLCr69MV,[Temp Check] Should Uniswap Distribute UNI to Liquidity Providers?,11/16/20 13:29,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-should-uniswap-distribute-uni-to-liquidity-providers/8591,8591,10,4638,3,30,2020-11-16T18:31:23.295Z,2021-01-20T09:37:55.924Z,manual
uniswapgovernance.eth,QmaUPBYqkiKnwkaVNVrUDpD6fk5EXXTqJjn71qHNYW4YQn,Consensus Check — Funding a Political Defense of DeFi ,5/31/21 19:25,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-uni-should-fund-a-political-defense-organization-for-decentralized-finance/12700?page=3,12700,106,18525,70,345,2021-05-31T23:26:22.631Z,2021-06-17T03:53:30.908Z,manual
uniswapgovernance.eth,QmbVVJ57NFq9ipgt3YY9S1NyN5s5ziswgHSPWfXNvuzwgx,Consensus Check: Community-Enabled Analytics via Yield-Generating Investment Strategies,7/4/21 19:21,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-uniswap-funds-community-enabled-analytics-via-yield-generating-investment-strategies/13220,13220,8,5314,5,9,2021-07-04T23:10:41.098Z,2021-08-17T11:51:24.158Z,manual
uniswapgovernance.eth,Qmcs5pAv7eGBzqGn1G8LJGusME3t7bTCSfZjdyWmw88LaM,Funding the Fee Switch Activation,2/12/22 23:06,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/fee-switch-pilot-update-vote/19514,19514,44,22045,20,123,2022-12-02T18:53:54.215Z,2023-03-17T13:07:25.871Z,manual
uniswapgovernance.eth,QmcZGhUoTEGGQWMrEXBcCwCenjSQRTJdhta4JYyVEWnN24,[Consensus Check] Should Uniswap Distribute UNI to Liquidity Providers?,11/23/20 14:33,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-should-uniswap-distribute-uni-to-liquidity-providers/8878,8878,14,4231,6,22,2020-11-23T19:30:06.521Z,2020-12-09T21:16:23.489Z,manual
uniswapgovernance.eth,Qme9MASbuzrX2W6o7e4CCKqQiLGS5yuBLmX8wkeM5awcio,Managing Systemic Risk in Uniswap's Community Treasury using KPI Options,5/28/21 16:43,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-should-we-be-managing-systemic-risk-in-uniswaps-community-treasury-using-kpi-options/12624,12624,13,4453,3,29,2021-05-29T00:13:35.170Z,2021-06-14T14:34:03.682Z,manual
uniswapgovernance.eth,Qme9MASbuzrX2W6o7e4CCKqQiLGS5yuBLmX8wkeM5awcio,Managing Systemic Risk in Uniswap's Community Treasury using KPI Options,5/28/21 16:43,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-should-we-be-managing-systemic-risk-in-uniswaps-community-treasury-using-kpi-options/12624,12624,13,4453,3,29,2021-05-29T00:13:35.170Z,2021-06-14T14:34:03.682Z,manual
uniswapgovernance.eth,Qmeza7LnzTLAGhHeA2psNtf1ua4kgm2Q1NHAMPeVzs5C2i,Should UGP be reinstated with existing funds?,7/13/21 17:48,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-reinstating-ugp-v0-2-with-existing-funds/13310,13310,17,6990,7,79,2021-07-13T21:36:41.182Z,2021-07-15T22:20:04.847Z,manual
uniswapgovernance.eth,QmQbcxLpGENeDauCAsh3BXy9H9fiiK46JEfnLqG3s8iMbN,Temp Check: Larger Grant Construct // CEA + No Negative Net UNI,6/22/21 14:52,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-larger-grant-program-construct-community-enabled-analytics-no-negative-net-uni/13044,13044,11,5630,7,39,2021-06-17T22:15:53.314Z,2021-06-28T19:36:50.763Z,manual
uniswapgovernance.eth,QmRKpArENVfj7bUaXuEj2QUqZCB5ZJGc9VDmNvyfTKnAKf,Consensus Check - Create Uniswap Volume KPI Options to help divest Uniswap’s Community Treasury into Stablecoins,7/26/21 10:57,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/consensus-check-create-uniswap-volume-kpi-options-to-help-divest-uniswap-s-community-treasury-into-stablecoins/13533,13533,5,3029,1,2,2021-07-19T13:25:22.457Z,2021-07-26T18:16:13.527Z,manual
uniswapgovernance.eth,QmRKyYeGRFAhBnsqRXHVVwpmmVWxWdybUTVqLM7c52EonT,Should the DEF move its assets to a custodial wallet viewable on chain?,10/18/21 9:59,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/moving-defs-assets-to-an-on-chain-custodial-wallet-to-bolster-security/14328,14328,26,3889,8,49,2021-09-28T13:15:06.796Z,2021-10-20T07:45:16.085Z,manual
uniswapgovernance.eth,QmTj8EWNTTinpDa9aXZdVkhzPBXD2monu6ZFV1dfoojR2f,Donate $50M worth of UNI to Chris Blec to leave DeFi for good,5/29/21 21:22,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/proposal-removal-of-established-cranial-follicles-fund/13314,13314,74,23161,15,233,2021-07-13T22:59:38.966Z,2021-08-19T19:35:38.697Z,manual
uniswapgovernance.eth,QmVXXEXJJKjFJtwXyy4Xx3gBckhz6TvorZoLgX3yiB7Hki,Funding a Political Defense of DeFi,5/27/21 15:25,uniswap,Ecosystem Funding and Treasury Initiatives,https://gov.uniswap.org/t/temperature-check-funding-a-political-defense-of-defi/12557/16,12557,57,16373,26,234,2021-05-27T18:55:11.568Z,2021-08-25T01:47:38.975Z,manual
uniswapgovernance.eth,QmWe6Krc81pkCtQFbd2AxytFCp1imLGUnFTEEom9YNwFte,Can UGP increase their Q2 budget to $1.5M?,3/26/21 11:39,uniswap,Ecosystem Funding and Treasury Initiatives,,,,,,,,,manual
uniswapgovernance.eth,QmX6y6Koqc82o7TSSnmw793RbyJMUfrRStr1wsTvCy4Ynj,Temperature Check - Allocate 1.5M UNI to Go-Ethereum long-term Talent-Acquisition & Retention Grant (GETH-TARG),7/10/21 9:40,uniswap,Ecosystem Funding and Treasury Initiatives,,,,,,,,,manual
opcollective.eth,0x71f465ebc109ddbda430a6a0312a43c324d0653624eb22e126e7503681dceb10,Season 2: Cycle 8: Ambire Wallet,11/3/22 18:17,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/draft-gf-phase-1-proposal-ambire-wallet/3806,3806,28,2510,8,9,2022-10-25T11:50:42.901Z,2022-11-14T17:39:46.249Z,snapshot
opcollective.eth,0x4e3e7bec358c9e2fc2f6b24be15cbd2bc13e31c1eff82151e6566b6b779ffbd4,Season 2: Cycle 8: Arrakis ,11/3/22 18:05,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/draft-gf-phase-1-proposal-arrakis-finance/3805,3805,18,2316,7,23,2022-10-25T09:15:29.829Z,2022-11-14T16:29:12.398Z,snapshot
opcollective.eth,0xfba0828a2f887ce56f6c7a548e886fb2028cb062057ff3ca55c6eff95260c9a8,Season 2: Cycle 8: Curve ,11/3/22 18:11,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/draft-gf-phase-1-proposal-curve/3089,3089,117,12269,67,118,2022-07-24T19:46:54.495Z,2023-07-10T11:35:10.338Z,snapshot
opcollective.eth,0xfeb1832a75e2ef47dea4b08509a16e4e9176e9d2a962c9466c5d345b37428384,Season 2: Cycle 8: Velodrome ,11/3/22 18:19,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/draft-gf-phase-1-proposal-velodrome-finance/3736,3736,191,11350,121,542,2022-10-20T16:42:34.561Z,2022-11-14T17:45:53.970Z,snapshot
opcollective.eth,0xcb36daea932ac232f0c0ef4dbba3c41d94e98a252a71815a6d2ab4e73107669b,Proposal O: Governance Fund Phase 1 - ParaSwap,6/23/22 15:32,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/live-gf-phase-1-proposal-paraswap/2228,2228,64,5551,8,87,2022-06-01T13:29:38.253Z,2022-11-14T21:27:12.870Z,snapshot
opcollective.eth,0x1cb55b7daca38a37dfd2507218329fb5d7912ac5b237859c547dcea0115231d7,Proposal F: Governance Phase 1 - Infinity Wallet ,7/7/22 15:35,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-cycle-3-proposal-infinity-wallet/2713,2713,96,4983,53,88,2022-06-17T20:38:09.399Z,2022-07-21T12:06:29.761Z,snapshot
opcollective.eth,0xe61bea48154a9c59a7ac1ddb56799c77b1b7a2f138a398c48fff835221f25430,Season 2: Cycle 8: Alchemix,11/3/22 18:02,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-cycle-8-proposal-alchemix/3764,3764,11,1976,0,12,2022-10-22T21:03:35.429Z,2022-11-14T16:22:48.724Z,snapshot
opcollective.eth,0xe3f4713ca1dcfe8e9e3e3f59560e28895a8895b559cc1f2331ca401ce51125f4,Proposal C: Governance Phase 1 - Hundred Finance ,7/7/22 15:31,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-hundred-finance/2733,2733,33,2957,10,38,2022-06-21T22:52:49.140Z,2022-08-04T07:47:42.638Z,snapshot
opcollective.eth,0xb321a0cb19147a75ccca41d482594d785673b767593a0d25964c7ec9a3358128,Proposal H: Governance Phase 1 - Overnight.fi ,7/7/22 15:37,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-overnight-fi/2816,2816,37,2561,18,27,2022-06-27T14:43:22.691Z,2022-07-21T12:08:11.478Z,snapshot
opcollective.eth,0x1fb511b257d51323afb133a795b7a43b33b652e5b1ee5a6fc674ee6383fc0f66,Proposal M: Governance Fund Phase 1 - 0xHabitat,6/23/22 15:19,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-0xhabitat/2730,2730,13,2294,2,23,2022-06-21T16:08:36.536Z,2022-07-07T18:45:40.682Z,snapshot
opcollective.eth,0xbf4e3b4abfc10594ab3b9895d398c7c672b9526eeaaa672df1ae281c2a580091,Season 2: Cycle 7: Abracadabra Money,10/13/22 16:02,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-abracadabra-money/2918,2918,63,4608,36,54,2022-07-07T05:46:03.980Z,2022-10-21T13:03:51.298Z,snapshot
opcollective.eth,0x89ca6f762851897d1662f91284163d10a159fb22ba5c7a1f764338189824b038,Proposal F: Governance Fund Phase 1 - Balancer & BeethovenX,6/23/22 15:14,optimism,Ecosystem Project Funding,https://gov.optimism.io/t/ready-gf-phase-1-proposal-balancer-beethovenx/2658,2658,39,3657,12,69,2022-06-11T11:31:41.324Z,2023-01-09T19:40:51.859Z,snapshot
